date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:56	0/0	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:34:54%20GMT	https://amgaka.com/?jkit-ajax-request=jkit_elements	C:/My%20Web%20Sites/amgaka/amgaka.com/indexe2f2.html	(from https://amgaka.com/en/)
16:34:56	42588/42588	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min.js?ver=11.6.16	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/sweetalert2/sweetalert2.min430c.js	(from https://amgaka.com/en/)
16:34:57	2009/2009	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-fact.js?ver=2.6.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-fact61da.js	(from https://amgaka.com/en/)
16:34:57	2075/2075	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-bar.js?ver=2.6.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/progress-bar61da.js	(from https://amgaka.com/en/)
16:34:57	1919/1919	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordion.js?ver=2.6.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/accordion61da.js	(from https://amgaka.com/en/)
16:34:57	2267/2267	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/mailchimp.js?ver=2.6.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/mailchimp61da.js	(from https://amgaka.com/en/)
16:34:58	15882/15882	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:41%20GMT	https://amgaka.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.js?ver=3.18.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtimef3b2.js	(from https://amgaka.com/en/)
16:34:58	30179/30179	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Jan%202023%2011:16:33%20GMT	https://amgaka.com/wp-includes/js/dist/vendor/wp-polyfill-inert.js?ver=3.1.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/vendor/wp-polyfill-inert0226.js	(from https://amgaka.com/en/)
16:34:58	25209/25209	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/vendor/regenerator-runtime.js?ver=0.14.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/vendor/regenerator-runtime6c85.js	(from https://amgaka.com/en/)
16:34:59	20050/20050	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/hooks.js?ver=c2825736a5a04b1ba4df	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/hooks016c.js	(from https://amgaka.com/en/)
16:34:59	392184/392184	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/vendor/wp-polyfill.js?ver=3.15.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/vendor/wp-polyfill2c7c.js	(from https://amgaka.com/en/)
16:35:00	50186/50186	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/i18n.js?ver=bbbb3a5d0e355b0e5159	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/i18nd69d.js	(from https://amgaka.com/en/)
16:35:00	57398/57398	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:41%20GMT	https://amgaka.com/wp-content/plugins/elementor-pro/assets/js/frontend.js?ver=3.18.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor-pro/assets/js/frontendf3b2.js	(from https://amgaka.com/en/)
16:35:01	102678/102678	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:41%20GMT	https://amgaka.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js?ver=3.18.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor-pro/assets/js/elements-handlersf3b2.js	(from https://amgaka.com/en/)
16:35:01	431/431	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.2)
16:35:01	29432/29432	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bf7ddb217ec7466b27915f1237b1d611%22	https://amgaka.com/en/feed/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/feed/index.html	(from https://amgaka.com/feed/)
16:35:02	95300/95300	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.25.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons080a.woff2	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?ver=5.25.0)
16:35:02	215824/215824	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.25.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons080a.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?ver=5.25.0)
16:35:02	821/821	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bf7ddb217ec7466b27915f1237b1d611%22	https://amgaka.com/en/comments/feed/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/comments/feed/index.html	(from https://amgaka.com/comments/feed/)
16:35:02	215664/215664	---M--	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.25.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons080a.ttf	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?ver=5.25.0)
16:35:02	116780/116780	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.25.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons080a.woff	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?ver=5.25.0)
16:35:03	58784/58784	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2014:32:12%20GMT	https://amgaka.com/wp-content/uploads/2023/09/hero-bg.jpg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/hero-bg.jpg	(from https://amgaka.com/wp-content/uploads/elementor/css/post-150.css?ver=1706257868)
16:35:03	324625/324625	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.25.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons080a.svg	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?ver=5.25.0)
16:35:03	153557/153557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2014:32:51%20GMT	https://amgaka.com/wp-content/uploads/2023/09/4858794.jpg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/4858794.jpg	(from https://amgaka.com/wp-content/uploads/elementor/css/post-150.css?ver=1706257868)
16:35:03	181747/181747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2014:32:20%20GMT	https://amgaka.com/wp-content/uploads/2023/09/girl-1.jpg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/girl-1.jpg	(from https://amgaka.com/wp-content/uploads/elementor/css/post-150.css?ver=1706257868)
16:35:03	808826/808826	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2006:42:00%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Need-a-translator_2.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Need-a-translator_2.png	(from https://amgaka.com/wp-content/uploads/elementor/css/post-150.css?ver=1706257868)
16:35:04	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:04	624174/624174	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2006:37:12%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Subscribe-to-newsletter-_2.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Subscribe-to-newsletter-_2.png	(from https://amgaka.com/wp-content/uploads/elementor/css/post-150.css?ver=1706257868)
16:35:04	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:04	76764/76764	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:05	90060/90060	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:05	134040/134040	---M--	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:05	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:05	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:06	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:06	13276/13276	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:06	16276/16276	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:06	33736/33736	---M--	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:07	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:07	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:07	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:08	202744/202744	---M--	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:09	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:09	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:09	164/164	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2008:22:45%20GMT	https://amgaka.com/wp-content/plugins/weglot/dist/images/wgarrowdown.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/weglot/dist/images/wgarrowdown.png	(from https://amgaka.com/wp-content/plugins/weglot/dist/css/front-css.css?ver=4.2.4)
16:35:10	34616/34616	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2008:22:45%20GMT	https://amgaka.com/wp-content/plugins/weglot/dist/images/rect_bright.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/weglot/dist/images/rect_bright.png	(from https://amgaka.com/wp-content/plugins/weglot/dist/css/front-css.css?ver=4.2.4)
16:35:10	63569/63569	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2008:22:45%20GMT	https://amgaka.com/wp-content/plugins/weglot/dist/images/square_flag.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/weglot/dist/images/square_flag.png	(from https://amgaka.com/wp-content/plugins/weglot/dist/css/front-css.css?ver=4.2.4)
16:35:10	84063/84063	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2008:22:45%20GMT	https://amgaka.com/wp-content/plugins/weglot/dist/images/circular_flag.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/weglot/dist/images/circular_flag.png	(from https://amgaka.com/wp-content/plugins/weglot/dist/css/front-css.css?ver=4.2.4)
16:35:10	52694/52694	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2008:22:45%20GMT	https://amgaka.com/wp-content/plugins/weglot/dist/images/rect_mate.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/weglot/dist/images/rect_mate.png	(from https://amgaka.com/wp-content/plugins/weglot/dist/css/front-css.css?ver=4.2.4)
16:35:11	401140/401140	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
16:35:12	892000/892000	---M--	200	added ('OK')	font/ttf	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
16:35:12	507320/507320	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
16:35:16	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
16:35:17	88646/88646	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:10%20GMT	https://amgaka.com/en/interpretes-pro/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/interpretes-pro/index.html	(from https://amgaka.com/interpretes-pro/)
16:35:17	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:38%20GMT	https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://amgaka.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=3.18.3)
16:35:22	77418/77418	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:16%20GMT	https://amgaka.com/en/abonnement/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/abonnement/index.html	(from https://amgaka.com/abonnement/)
16:35:22	85744/85744	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:15%20GMT	https://amgaka.com/en/passiones-de-langues/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/passiones-de-langues/index.html	(from https://amgaka.com/passiones-de-langues/)
16:35:23	113684/113684	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:16%20GMT	https://amgaka.com/en/a-propos-de-nous/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/a-propos-de-nous/index.html	(from https://amgaka.com/a-propos-de-nous/)
16:35:24	89151/89151	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:20%20GMT	https://amgaka.com/en/nous-contacter/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/nous-contacter/index.html	(from https://amgaka.com/nous-contacter/)
16:35:24	36893/36893	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2022:37:28%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-182.css?ver=1706308648	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-182e2d0.css	(from https://amgaka.com/faq/)
16:35:24	2733431/2733431	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
16:35:25	34976/34976	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:22%20GMT	https://amgaka.com/wp-json/wp/v2/pages/182	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/182.json	(from https://amgaka.com/faq/)
16:35:26	4994/4994	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:23%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Ffaq%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embedd440.json	(from https://amgaka.com/faq/)
16:35:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:23%20GMT	https://amgaka.com/?p=182	C:/My%20Web%20Sites/amgaka/amgaka.com/index7b17.html	(from https://amgaka.com/faq/)
16:35:27	4751/4751	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:25%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed9d34	(from https://amgaka.com/faq/)
16:35:28	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:25%20GMT	https://amgaka.com/en/faq/?wg-choose-original=false	C:/My%20Web%20Sites/amgaka/amgaka.com/en/faq/index60fb.html	(from https://amgaka.com/faq/)
16:35:28	21605/21605	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2008:49:05%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-167.css?ver=1706258945	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-16780c4.css	(from https://amgaka.com/privacy/)
16:35:29	86001/86001	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:25%20GMT	https://amgaka.com/en/faq/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/faq/index.html	(from https://amgaka.com/faq/)
16:35:29	23480/23480	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:26%20GMT	https://amgaka.com/wp-json/wp/v2/pages/167	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/167.json	(from https://amgaka.com/privacy/)
16:35:30	5001/5001	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:27%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fprivacy%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embede279.json	(from https://amgaka.com/privacy/)
